Brand,Description,Size,Classification,VendorNo,n_store_skus,beg_onhand,end_onhand,units_sold,units_purchased,sales_revenue,gross_profit,unit_cost,unit_sell,sales_span_days,gross_margin_pct,daily_demand,days_of_supply,needs_reorder,discontinue_candidate,profitable
14818.0,Simi Pnt Nr Sonoma Cnty,750mL,2.0,1392.0,36,1427.0,1203.0,659.0,3495.0,10608.41,3537.3399999999997,10.73,16.35121192141574,60.0,33.34467653493785,10.983333333333333,109.52959028831563,0,0,1
14826.0,My Big Fat Greek Red Wine,750mL,2.0,10754.0,1,12.0,0.0,1.0,12.0,11.99,4.25,7.74,11.99,60.0,35.446205170975816,0.016666666666666666,0.0,1,0,1
14834.0,White Elephant Vinum Cellars,750mL,2.0,1650.0,1,12.0,7.0,12.0,12.0,215.88,92.03999999999999,10.32,17.99,60.0,42.63479710950528,0.2,35.0,0,0,1
14836.0,Vinum Cellars Chard,750mL,2.0,1650.0,1,1.0,0.0,1.0,0.0,10.29,3.4799999999999995,6.81,10.29,60.0,33.819241982507286,0.016666666666666666,0.0,1,0,1
14838.0,Layer Cake Cab Svgn,750mL,2.0,4425.0,72,2292.0,2092.0,619.0,8970.0,9227.17,4454.68,7.71,15.164484878547379,60.0,48.27785767467165,10.316666666666666,202.77867528271406,0,1,1
14840.0,Kris Artist Cuvee Pnt Grigio,750mL,2.0,2000.0,1,4.0,0.0,4.0,0.0,39.96,13.16,6.7,9.99,60.0,32.932932932932935,0.06666666666666667,0.0,1,0,1
14852.0,Mooiplaas The Bean Pinotage,750mL,2.0,90047.0,16,170.0,128.0,133.0,1518.0,1743.67,658.39,8.16,13.082857142857144,60.0,37.758864922835166,2.216666666666667,57.744360902255636,0,0,1
14895.0,Vendange Pnt Grigio,1.5L,2.0,1392.0,42,432.0,754.0,289.0,6255.0,2651.11,1162.76,5.15,9.589697656840514,60.0,43.85936456804885,4.816666666666666,156.53979238754326,0,0,1
14920.0,Broadbent Gruner Veltliner,Liter,2.0,90024.0,22,316.0,227.0,67.0,974.0,1004.33,479.05000000000007,7.84,14.444545454545455,60.0,47.69846564376251,1.1166666666666667,203.28358208955223,0,1,1
14922.0,Five Oaks Pnt Grigio Cal,750mL,2.0,3252.0,1,0.0,0.0,12.0,48.0,45.48,14.279999999999994,2.6,3.79,60.0,31.398416886543522,0.2,0.0,1,0,1
14923.0,Five Oaks Pnt Nr Cal,750mL,2.0,3252.0,2,23.0,0.0,15.0,84.0,56.849999999999994,18.749999999999996,2.54,3.79,60.0,32.98153034300791,0.25,0.0,1,0,1
14929.0,Yellow Tail Moscato,750mL,2.0,4425.0,3,75.0,15.0,45.0,234.0,359.54999999999995,113.39999999999998,5.47,7.989999999999999,60.0,31.53942428035044,0.75,20.0,0,0,1
14930.0,Yellow Tail Moscato,1.5L,2.0,4425.0,78,1555.0,1805.0,530.0,15938.0,7141.38,3998.48,5.93,13.123355501043283,60.0,55.99029879379056,8.833333333333334,204.3396226415094,0,1,1
14935.0,J Lohr Tower Road Petite Sir,750mL,2.0,4425.0,2,2.0,3.0,15.0,36.0,299.85,105.15,12.98,19.99,60.0,35.06753376688344,0.25,12.0,1,0,1
14961.0,Stone Barn Cab Svgn,750mL,,,1,3.0,0.0,0.0,0.0,0.0,0.0,3.17,4.79,60.0,,0.0,,0,0,0
14962.0,Stone Barn Chard,750mL,2.0,2242.0,1,0.0,0.0,96.0,168.0,459.84,153.59999999999997,3.19,4.79,60.0,33.40292275574112,1.6,0.0,1,0,1
14972.0,Nicolas Feuillatte Brut,750mL,2.0,8673.0,12,131.0,230.0,33.0,1083.0,1167.67,459.16,21.47,34.26777777777778,60.0,39.322753860251616,0.55,418.18181818181813,0,1,1
14973.0,Nicolas Feuillatte Brut Rose,750mL,2.0,8673.0,4,43.0,7.0,2.0,0.0,93.98,36.46,28.76,45.49,60.0,38.795488401787615,0.03333333333333333,210.0,0,1,1
14974.0,Mantane Primitivo Puglio,750mL,2.0,4425.0,9,92.0,58.0,60.0,369.0,779.4000000000001,245.39999999999998,8.9,12.99,60.0,31.485758275596602,1.0,58.0,0,0,1
14975.0,Cavit Moscato,750mL,2.0,6785.0,50,781.0,790.0,595.0,6461.0,4207.05,1785.3999999999999,4.07,7.084539310930616,60.0,42.43828811162215,9.916666666666666,79.66386554621849,0,0,1
14983.0,Ken Wright Clrs Willa Pnt Nr,750mL,2.0,10754.0,22,258.0,256.0,60.0,920.0,1733.3999999999999,665.3999999999999,17.8,28.017272727272726,60.0,38.386985115957074,1.0,256.0,0,1,1
14991.0,Banshee Pnt Nr Sonoma Cnty,750mL,2.0,9552.0,27,660.0,372.0,286.0,1952.0,5145.139999999999,1715.9999999999998,11.99,18.286296296296296,60.0,33.35186214563646,4.766666666666667,78.04195804195804,0,0,1
14996.0,Teira Merlot,750mL,2.0,90047.0,1,19.0,4.0,1.0,0.0,15.99,5.93,10.06,15.99,60.0,37.08567854909318,0.016666666666666666,240.0,0,1,1
15007.0,Sean Minor Carneros Pnt Nr,750mL,2.0,4425.0,21,274.0,256.0,142.0,1580.0,2838.58,880.4,13.79,19.99,60.0,31.015507753876935,2.3666666666666667,108.16901408450704,0,0,1
15009.0,Sean Minor Cab Svgn,750mL,2.0,4425.0,26,264.0,285.0,203.0,1850.0,4057.97,1504.2299999999998,12.58,19.990000000000002,60.0,37.068534267133565,3.3833333333333333,84.23645320197045,0,0,1
15014.0,Librandi Ciro Blanco DOC,750mL,2.0,2000.0,2,11.0,0.0,1.0,0.0,6.49,2.3,4.19,6.99,60.0,35.43913713405239,0.016666666666666666,0.0,1,0,1
15020.0,Angeline Chard Cal,750mL,2.0,9552.0,2,16.0,0.0,15.0,0.0,112.35,38.400000000000006,4.93,7.49,60.0,34.178905206942595,0.25,0.0,1,0,1
15021.0,Biagio Bracetto D Aqui,750mL,,,1,6.0,0.0,0.0,0.0,0.0,0.0,6.81,10.49,60.0,,0.0,,0,0,0
15035.0,Morellino d Scansano Rsv,750mL,2.0,9165.0,30,704.0,0.0,1012.0,3454.0,11121.880000000001,3703.92,7.33,10.99,60.0,33.30300272975432,16.866666666666667,0.0,1,0,1
15036.0,Castello Banfi Excelsus,750mL,,,1,2.0,0.0,0.0,0.0,0.0,0.0,37.33,55.99,60.0,,0.0,,0,0,0
15037.0,Banfi Poggio Alle Mura Montl,750mL,2.0,516.0,6,12.0,19.0,5.0,80.0,364.95,161.65,40.66,68.49,60.0,44.29373886833813,0.08333333333333333,228.0,0,1,1
15043.0,Cuvee Aurora Rose Sparkling,750mL,2.0,516.0,21,136.0,103.0,24.0,270.0,551.76,173.75999999999996,15.75,22.99,60.0,31.491953023053494,0.4,257.5,0,1,1
15047.0,Zaccagnini Pnt Grigio,750mL,2.0,2000.0,32,449.0,502.0,157.0,4088.0,2912.43,1618.7499999999998,8.24,18.669464285714284,60.0,55.580734987622016,2.6166666666666667,191.84713375796179,0,1,1
15056.0,Cono Sur Reserva Especial PN,750mL,2.0,1587.0,5,68.0,39.0,4.0,167.0,44.96,18.84,6.529999999999999,10.790000000000001,60.0,41.903914590747334,0.06666666666666667,585.0,0,1,1
15057.0,Cono Sur Organic Cab Svgn,750mL,2.0,1587.0,14,218.0,115.0,54.0,709.0,621.46,254.26000000000005,6.799999999999999,11.33047619047619,60.0,40.9133331187848,0.9,127.77777777777777,0,0,1
15058.0,Cono Sur Organic Svgn Bl,750mL,2.0,1587.0,6,102.0,28.0,9.0,122.0,101.91,48.36,5.95,10.74,60.0,47.45363556078893,0.15,186.66666666666669,0,1,1
15059.0,Cono Sur Organic Chard,750mL,2.0,1587.0,11,165.0,108.0,54.0,450.0,605.46,270.65999999999997,6.2,11.454646464646466,60.0,44.70320087206421,0.9,120.0,0,0,1
15063.0,Almaden Moscato,5L,2.0,9815.0,1,0.0,0.0,4.0,8.0,71.96,23.679999999999993,12.07,17.99,60.0,32.90717065036131,0.06666666666666667,0.0,1,0,1
15064.0,Sokol Blosser Pnt Gris,750mL,2.0,4425.0,10,112.0,126.0,4.0,245.0,75.96,24.279999999999994,12.919999999999998,18.99,60.0,31.964191679831483,0.06666666666666667,1890.0,0,1,1
15065.0,Sokol Blosser Pnt Nr,750mL,2.0,4425.0,3,22.0,100.0,1.0,131.0,37.99,19.750000000000004,18.24,37.99,60.0,51.98736509607792,0.016666666666666666,6000.0,0,1,1
15076.0,Cigar Box Cab Svgn Valle Cen,750mL,2.0,9552.0,14,147.0,145.0,36.0,623.0,497.64,219.0,7.74,13.335238095238095,60.0,44.00771642150952,0.6,241.66666666666669,0,1,1
15079.0,Anna de Codorniu Brut Cava,750mL,2.0,9165.0,15,174.0,150.0,64.0,1385.0,824.36,329.0,7.739999999999999,12.95,60.0,39.909748168275996,1.0666666666666667,140.625,0,0,1
15085.0,Franzia Tap Pnt Grigio,5L,2.0,9815.0,2,4.0,13.0,25.0,405.0,449.75,149.99999999999994,11.990000000000002,17.99,60.0,33.35186214563645,0.4166666666666667,31.2,0,0,1
15089.0,Mont Redon Cotes du Rhone,750mL,2.0,4692.0,12,125.0,148.0,41.0,1400.0,475.59000000000003,206.22,6.57,12.132857142857143,60.0,43.360878067242794,0.6833333333333333,216.58536585365854,0,1,1
15092.0,Anne Amie Pnt Nr,750mL,2.0,90047.0,23,277.0,264.0,109.0,969.0,2755.91,963.9499999999997,16.44,26.108530020703935,60.0,34.97755732226378,1.8166666666666667,145.32110091743118,0,0,1
15094.0,Butter Chard,750mL,2.0,9165.0,52,1387.0,3168.0,1853.0,25304.0,26259.47,9434.23,9.08,14.197132759221041,60.0,35.92696273001702,30.883333333333333,102.5796006475985,0,0,1
15105.0,Kendall Jackson Avant Chard,750mL,2.0,10000.0,78,4308.0,4731.0,634.0,23236.0,8251.78,3902.54,6.86,12.638701947006295,60.0,47.29331126132785,10.566666666666666,447.7287066246057,0,1,1
15126.0,Craggy Range Aroha Pnt Nr 06,750mL,2.0,4692.0,1,5.0,0.0,1.0,0.0,36.99,12.160000000000004,24.83,36.99,60.0,32.873749662070836,0.016666666666666666,0.0,1,0,1
15137.0,Black Stallion Chard Napa Vy,750mL,2.0,2242.0,1,0.0,0.0,24.0,36.0,383.76,129.6,10.59,15.99,60.0,33.771106941838646,0.4,0.0,1,0,1
15138.0,Black Stallion Cab Svgn Napa,750mL,2.0,2242.0,24,398.0,314.0,146.0,2037.0,3502.54,1227.86,15.58,23.99,60.0,35.05627344726969,2.433333333333333,129.04109589041096,0,0,1
15139.0,Massimo Malbec Mendoza,750mL,2.0,2242.0,16,219.0,174.0,80.0,1618.0,999.2,466.40000000000003,6.66,11.891785714285714,60.0,46.677341873498804,1.3333333333333333,130.5,0,0,1
15146.0,Achaval Ferrer Malbec,750mL,2.0,8664.0,23,220.0,261.0,102.0,2101.0,2296.98,979.1399999999999,12.919999999999998,21.89517598343685,60.0,42.62727581433011,1.7,153.52941176470588,0,0,1
15156.0,Yago Sant'Gria Red,3L,2.0,8352.0,50,351.0,337.0,178.0,3148.0,2565.72,992.2,8.84,14.363296536796538,60.0,38.671406077046605,2.966666666666667,113.59550561797752,0,0,1
15161.0,Groth Rsv Cab Svgn Napa Vly,750mL,2.0,4425.0,13,87.0,62.0,14.0,132.0,1399.86,434.4200000000001,68.96,99.99,60.0,31.03310331033104,0.23333333333333334,265.7142857142857,0,1,1
15168.0,Durigutti Malbec Mendoza,750mL,2.0,10754.0,27,299.0,294.0,183.0,1358.0,2743.17,962.5799999999999,9.730000000000002,14.99,60.0,35.090060040026685,3.05,96.39344262295083,0,0,1
15171.0,Cecchi Litorale Vermentino,750mL,2.0,9165.0,9,13.0,43.0,50.0,179.0,711.5,244.99999999999994,9.33,14.823333333333332,60.0,34.43429374560786,0.8333333333333334,51.599999999999994,0,0,1
15178.0,Tercos Torrontes,750mL,2.0,90017.0,1,9.0,12.0,4.0,72.0,43.96,14.440000000000001,7.38,10.99,60.0,32.84804367606915,0.06666666666666667,180.0,0,0,1
15188.0,Las Valles Carinena Red,750mL,2.0,10754.0,1,0.0,12.0,12.0,168.0,107.88,38.28,5.8,8.99,60.0,35.483870967741936,0.2,60.0,0,0,1
15192.0,Folonari Moscato,1.5L,2.0,9744.0,8,63.0,48.0,8.0,172.0,101.92,35.760000000000005,8.27,14.469166666666666,60.0,35.086342229199374,0.13333333333333333,360.0,0,1,1
15193.0,Billecart-Salmon Brut Rsv,750mL,2.0,10754.0,9,110.0,72.0,10.0,406.0,499.9,190.29999999999998,30.959999999999997,49.99,60.0,38.06761352270454,0.16666666666666666,432.0,0,1,1
15194.0,Billecart-Salmon Brut Rose,750mL,2.0,10754.0,9,83.0,80.0,23.0,358.0,1733.77,544.9,51.69,76.91592592592593,60.0,31.42862086666628,0.38333333333333336,208.69565217391303,0,1,1
15205.0,Beringer Cab Svgn Napa Vly,750mL,2.0,9819.0,27,380.0,420.0,42.0,789.0,1469.58,723.66,17.76,32.76777777777778,60.0,49.24264075450129,0.7,600.0,0,1,1
15209.0,Writer's Block Pnt Nr,750mL,2.0,9552.0,2,32.0,33.0,25.0,72.0,399.75,136.75,10.52,15.99,60.0,34.20888055034397,0.4166666666666667,79.2,0,0,1
15211.0,Arrowood Chard Sonoma Cty,750mL,2.0,9552.0,2,51.0,0.0,17.0,0.0,178.32999999999998,63.239999999999995,6.77,11.74,60.0,35.462345090562444,0.2833333333333333,0.0,1,0,1
15215.0,Migration Duckhorn Chard,750mL,,,1,3.0,12.0,0.0,36.0,0.0,0.0,20.26,29.99,60.0,,0.0,,0,1,0
15228.0,Saldo Znfdl Cal,750mL,2.0,1392.0,9,69.0,116.0,87.0,712.0,2609.13,809.9699999999999,20.68,29.989999999999995,60.0,31.043681227075687,1.45,80.0,0,0,1
15229.0,The Prisoner Red Napa Valley,750mL,2.0,1392.0,77,2174.0,940.0,352.0,2876.0,14682.48,5491.76,26.11,41.43083482318548,60.0,37.403490418512405,5.866666666666666,160.22727272727275,0,0,1
15230.0,Faust Cab Svgn Napa Valley,750mL,2.0,4425.0,23,253.0,236.0,73.0,649.0,3649.27,1279.69,32.46,50.68565217391304,60.0,35.06701340268054,1.2166666666666666,193.97260273972606,0,1,1
15232.0,Flowers Pnt Nr Sonoma Coast,750mL,2.0,4425.0,22,577.0,263.0,134.0,1207.0,6078.66,2060.0000000000005,29.99,46.60931818181818,60.0,33.88904791516552,2.2333333333333334,117.76119402985074,0,0,1
15233.0,Flowers Chard Sonoma Cst,750mL,2.0,4425.0,17,205.0,265.0,44.0,818.0,1989.56,704.3200000000002,29.21,47.08558823529412,60.0,35.40079213494442,0.7333333333333333,361.3636363636364,0,1,1
15235.0,Common Man Pnt Grigio,750mL,2.0,4425.0,3,48.0,36.0,48.0,312.0,431.52,144.0,5.989999999999999,8.99,60.0,33.370411568409345,0.8,45.0,0,0,1
15239.0,Podere Poggio Scalette 07,750mL,2.0,2000.0,1,1.0,0.0,1.0,0.0,53.99,17.760000000000005,36.23,53.99,60.0,32.89498055195407,0.016666666666666666,0.0,1,0,1
15247.0,Juve y Camps Brut Nature,750mL,2.0,2000.0,5,53.0,61.0,25.0,518.0,462.75,204.74999999999997,10.32,18.618571428571425,60.0,44.24635332252836,0.4166666666666667,146.4,0,0,1
15251.0,Bota Mini Cab Svgn,500mL,2.0,2242.0,21,283.0,150.0,316.0,1414.0,1260.8400000000001,398.1600000000001,2.73,3.99,60.0,31.578947368421055,5.266666666666667,28.481012658227847,0,0,1
15252.0,Bota Mini Chard,500mL,2.0,2242.0,20,328.0,290.0,407.0,4271.0,1623.93,561.6600000000002,2.61,3.9900000000000007,60.0,34.58646616541354,6.783333333333333,42.75184275184275,0,0,1
15255.0,Bota Mini Pnt Grigio,500mL,2.0,2242.0,21,323.0,394.0,425.0,4738.0,1695.75,556.75,2.68,3.99,60.0,32.83208020050125,7.083333333333333,55.62352941176471,0,0,1
15261.0,Barefoot Cellars Sweet Red,187mL 4 Pk,2.0,3252.0,1,0.0,0.0,6.0,78.0,38.94,13.32,4.27,6.49,60.0,34.20647149460709,0.1,0.0,1,0,1
15262.0,Bella Sera Moscato,750mL,2.0,3252.0,2,11.0,12.0,6.0,12.0,38.94,12.479999999999997,4.41,6.49,60.0,32.049306625577806,0.1,120.0,0,0,1
15263.0,Bella Sera Moscato,1.5L,2.0,3252.0,22,173.0,142.0,61.0,621.0,700.89,230.58000000000004,7.71,11.89909090909091,60.0,32.8981723237598,1.0166666666666666,139.672131147541,0,0,1
15264.0,Bridlewood Cab Svgn,750mL,2.0,3252.0,27,357.0,250.0,95.0,1419.0,1329.05,424.65000000000003,9.519999999999998,13.99,60.0,31.95139385275197,1.5833333333333333,157.89473684210526,0,0,1
15265.0,The Naked Grape Cab Svgn,750mL,2.0,3252.0,29,348.0,313.0,210.0,1441.0,1467.9,468.30000000000007,4.76,6.99,60.0,31.902718168812594,3.5,89.42857142857143,0,0,1
15266.0,The Naked Grape Chard,750mL,2.0,3252.0,26,358.0,261.0,200.0,1070.0,1398.0,490.0,4.54,6.99,60.0,35.050071530758224,3.3333333333333335,78.3,0,0,1
15290.0,Backhouse Pnt Nr,750mL,2.0,7153.0,26,415.0,376.0,325.0,2489.0,2303.75,1007.0,3.99,7.043846153846153,60.0,43.71134020618557,5.416666666666667,69.41538461538461,0,0,1
15291.0,Flip Flop Cab Svgn,750mL,2.0,9815.0,13,174.0,196.0,157.0,837.0,917.43,391.47999999999996,3.3500000000000005,5.847403217697335,60.0,42.671375472788114,2.6166666666666667,74.90445859872611,0,0,1
15292.0,Flip Flop Chard,750mL,2.0,9815.0,21,253.0,275.0,291.0,2482.0,1734.0900000000001,753.4200000000001,3.3699999999999997,5.952585034013605,60.0,43.447571925332596,4.85,56.701030927835056,0,0,1
15294.0,Flip Flop Moscato,750mL,2.0,9815.0,1,7.0,17.0,7.0,83.0,41.93,14.91,3.86,5.99,60.0,35.55926544240401,0.11666666666666667,145.71428571428572,0,0,1
15295.0,Flip Flop Pnt Grigio,750mL,2.0,9815.0,25,357.0,337.0,582.0,4588.0,2929.1800000000003,927.1000000000003,3.44,5.018015873015873,60.0,31.65049604326126,9.7,34.74226804123712,0,0,1
15297.0,Flip Flop Rsl,750mL,2.0,9815.0,1,13.0,12.0,1.0,31.0,7.99,4.02,3.97,7.99,60.0,50.312891113892356,0.016666666666666666,720.0,0,1,1
15303.0,The Usual Suspect Cab Svgn,750mL,,,1,8.0,8.0,0.0,0.0,0.0,0.0,5.26,7.99,60.0,,0.0,,0,1,0
15314.0,Korbel Sweet Cuvee,750mL,2.0,1128.0,21,211.0,333.0,83.0,1498.0,1315.17,571.4899999999999,8.96,15.168571428571429,60.0,43.45369800101887,1.3833333333333333,240.72289156626508,0,1,1
15315.0,Middle Sister Sweet & Sassy,750mL,2.0,9165.0,28,421.0,406.0,214.0,2835.0,2137.86,731.8799999999999,6.57,9.99,60.0,34.23423423423423,3.566666666666667,113.83177570093457,0,0,1
15319.0,Angoves Nine Vines Moscato,750mL,2.0,8892.0,1,0.0,0.0,12.0,24.0,143.88,49.2,7.89,11.99,60.0,34.19516263552961,0.2,0.0,1,0,1
15321.0,Blufeld Rsl,750mL,2.0,1392.0,45,539.0,542.0,188.0,3311.0,1942.1200000000001,816.0,5.99,10.292703222703222,60.0,42.01594134245051,3.1333333333333333,172.97872340425533,0,0,1
15322.0,Vinum Cellars Scrapper Cab F,750mL,2.0,1650.0,7,110.0,97.0,1.0,49.0,29.99,10.819999999999997,19.169999999999998,29.99,60.0,36.078692897632536,0.016666666666666666,5820.0,0,1,1
15328.0,Rex Goliath Svgn Bl,1.5L,2.0,1392.0,1,4.0,6.0,2.0,6.0,21.98,6.92,7.53,10.99,60.0,31.48316651501365,0.03333333333333333,180.0,0,0,1
15329.0,Rex Goliath Moscato,750mL,2.0,1392.0,1,4.0,11.0,6.0,48.0,35.94,11.34,4.1,5.99,60.0,31.552587646076795,0.1,110.0,0,0,1
15332.0,Whitehaven Svgn Bl,750mL,2.0,3252.0,10,68.0,60.0,131.0,1530.0,1636.19,516.1399999999999,8.55,12.49,60.0,31.545236188951154,2.183333333333333,27.480916030534353,0,0,1
15333.0,Maso Canali Pnt Grigio Coll,750mL,2.0,3252.0,4,2.0,0.0,25.0,36.0,299.75,101.24999999999999,7.94,11.99,60.0,33.778148457047536,0.4166666666666667,0.0,1,0,1
15334.0,Brotte La Griveliere CDR,750mL,2.0,9165.0,21,272.0,218.0,134.0,952.0,1338.66,525.28,6.07,9.99,60.0,39.23923923923924,2.2333333333333334,97.61194029850746,0,0,1
15349.0,Itami Onigoroshi Junmal Shu,300mL,2.0,9165.0,5,40.0,73.0,13.0,365.0,103.87,35.49,5.26,7.99,60.0,34.16770963704631,0.21666666666666667,336.9230769230769,0,1,1
15350.0,Kitaya Ai No Hime Sprkl Sake,180mL,2.0,9165.0,7,100.0,73.0,17.0,216.0,186.82999999999998,61.37,7.38,10.99,60.0,32.84804367606915,0.2833333333333333,257.6470588235294,0,1,1
15355.0,Decoy Duckhorn Chard Sonoma,750mL,2.0,4425.0,41,1865.0,2811.0,324.0,6440.0,5897.48,2942.6000000000004,9.12,17.44367884148372,60.0,49.89588773510042,5.4,520.5555555555555,0,1,1
15356.0,Seaglass Pnt Nr,750mL,2.0,8892.0,35,523.0,507.0,420.0,4486.0,4195.8,1486.8,6.45,9.99,60.0,35.43543543543543,7.0,72.42857142857143,0,0,1
15357.0,Greystone Cellars Cab Svgn,750mL,2.0,4425.0,12,101.0,110.0,39.0,500.0,428.61,159.90000000000003,6.89,10.99,60.0,37.30664240218381,0.65,169.23076923076923,0,0,1
15362.0,Gaia Notios Red,750mL,2.0,10754.0,3,56.0,9.0,36.0,144.0,575.64,186.83999999999992,10.800000000000002,15.99,60.0,32.45778611632269,0.6,15.0,0,0,1
15365.0,Alabaster 07 Tinta de Toro,750mL,,,2,4.0,0.0,0.0,0.0,0.0,0.0,91.83,142.99,60.0,,0.0,,0,0,0
15366.0,Vina Borgia Garnacha,750mL,2.0,9552.0,1,0.0,0.0,12.0,24.0,101.88,31.559999999999988,5.86,8.49,60.0,30.977620730270893,0.2,0.0,1,0,1
15367.0,Almirez 07 Tinta de Toro,750mL,2.0,9552.0,8,167.0,42.0,11.0,0.0,296.89,100.32,17.87,26.99,60.0,33.79029270100037,0.18333333333333332,229.0909090909091,0,1,1
15386.0,Clockspring Znfdl,750mL,2.0,653.0,1,12.0,0.0,1.0,0.0,10.99,3.6100000000000003,7.38,10.99,60.0,32.84804367606915,0.016666666666666666,0.0,1,0,1
15392.0,Cupcake Riesling,750mL,2.0,9815.0,34,460.0,438.0,169.0,2296.0,1418.31,580.07,4.96,8.497563025210084,60.0,40.89867518384557,2.816666666666667,155.50295857988164,0,0,1
15393.0,Cupcake Pnt Grigio,750mL,2.0,9815.0,78,5340.0,6046.0,2277.0,45075.0,19007.73,8738.460000000001,4.51,8.357516878357698,60.0,45.97319090706781,37.95,159.31488801054016,0,0,1
15399.0,Lobster Reef Svgn Bl,750mL,2.0,9552.0,27,355.0,297.0,158.0,2027.0,1880.42,730.1800000000001,7.28,11.933930041152264,60.0,38.830686761468186,2.6333333333333333,112.78481012658229,0,0,1
15401.0,Red Rock Pnt Nr,750mL,2.0,3252.0,12,204.0,94.0,164.0,541.0,1477.36,519.6,5.84,9.010833333333332,60.0,35.17084529160124,2.7333333333333334,34.390243902439025,0,0,1
15404.0,Dom Serene Rose,750mL,2.0,9165.0,3,51.0,5.0,1.0,29.0,24.99,8.779999999999998,16.21,24.323333333333334,60.0,35.13405362144857,0.016666666666666666,300.0,0,1,1
15414.0,Best Foot Forward Chard,750mL,2.0,2000.0,1,10.0,5.0,1.0,0.0,8.99,2.79,6.2,8.99,60.0,31.03448275862069,0.016666666666666666,300.0,0,1,1
15415.0,In the Saddle Cab Svgn,750mL,,,1,12.0,6.0,0.0,0.0,0.0,0.0,5.99,8.99,60.0,,0.0,,0,1,0
15418.0,The First Lady Cab Svgn,750mL,,,1,6.0,6.0,0.0,12.0,0.0,0.0,8.84,12.99,60.0,,0.0,,0,1,0
15423.0,Astrolabe Svgn Bl Marlboro,750mL,2.0,4425.0,3,7.0,0.0,2.0,0.0,25.98,8.420000000000002,8.78,15.323333333333332,60.0,32.409545804464976,0.03333333333333333,0.0,1,0,1
15426.0,Voga Moscato Italia,750mL,2.0,9552.0,2,11.0,1.0,32.0,189.0,383.68,177.28,6.45,11.99,60.0,46.205170975813175,0.5333333333333333,1.875,1,0,1
15428.0,Ruffino Prosecco Sparkling,750mL,2.0,1392.0,62,1348.0,1477.0,297.0,12231.0,4014.0299999999997,1655.85,7.94,13.141531443466928,60.0,41.25156015276418,4.95,298.3838383838384,0,1,1
15444.0,Riff Pnt Grigio,750mL,2.0,4425.0,24,383.0,318.0,259.0,2355.0,2615.41,913.78,6.57,10.111561771561773,60.0,34.93830795171694,4.316666666666666,73.66795366795367,0,0,1
15463.0,Antinori Tignanello,750mL,2.0,8673.0,5,30.0,6.0,28.0,61.0,2516.7200000000003,999.4000000000002,54.19,89.69,60.0,39.71041673289044,0.4666666666666667,12.857142857142858,1,0,1
15466.0,Mirassou Moscato,750mL,2.0,3252.0,18,214.0,222.0,129.0,1842.0,1288.71,510.84000000000003,6.03,9.934444444444445,60.0,39.63963963963964,2.15,103.25581395348837,0,0,1
15470.0,Achaval Ferrer Quimera,750mL,2.0,8664.0,1,0.0,0.0,4.0,42.0,91.96,30.639999999999993,15.33,22.99,60.0,33.31883427577207,0.06666666666666667,0.0,1,0,1
15476.0,Vietti Barolo Castiglione,750mL,2.0,9552.0,2,15.0,1.0,1.0,17.0,49.99,16.880000000000003,33.11,49.99,60.0,33.766753350670136,0.016666666666666666,60.0,0,0,1
15477.0,Vietti Nebbiolo Perbacco DOC,750mL,,,1,17.0,2.0,0.0,11.0,0.0,0.0,16.66,24.99,60.0,,0.0,,0,1,0
15482.0,C Y Toro Frontera Carmenere,1.5L,2.0,516.0,23,225.0,176.0,126.0,854.0,1154.74,403.78000000000003,5.960000000000001,9.137826086956522,60.0,34.967178758854814,2.1,83.80952380952381,0,0,1
15496.0,C Monaci Kreos Rosato,750mL,,,5,31.0,14.0,0.0,5.0,0.0,0.0,12.16,17.99,60.0,,0.0,,0,1,0
15503.0,Opici Sangria,3L,2.0,9165.0,60,452.0,474.0,178.0,4103.0,2507.2200000000003,976.4200000000002,8.6,13.864900793650795,60.0,38.94432877848773,2.966666666666667,159.7752808988764,0,0,1
15504.0,Mollydooker The Boxer Shiraz,750mL,2.0,90047.0,3,37.0,0.0,17.0,57.0,441.83,143.31,17.56,25.99,60.0,32.43555213543671,0.2833333333333333,0.0,1,0,1
15505.0,Mollydooker Carnival of Love,750mL,2.0,90047.0,8,59.0,65.0,4.0,96.0,319.96000000000004,103.76000000000002,54.05,83.74,60.0,32.429053631703965,0.06666666666666667,975.0,0,1,1
15507.0,Mollydooker Blue Eyed Boy,750mL,2.0,90047.0,1,5.0,4.0,2.0,33.0,89.98,29.180000000000014,30.399999999999995,44.99,60.0,32.429428761947115,0.03333333333333333,120.0,0,0,1
15508.0,Mollydooker Enchanted Path,750mL,2.0,90047.0,6,34.0,12.0,2.0,0.0,159.98,63.25999999999999,48.35999999999999,79.99,60.0,39.54244280535066,0.03333333333333333,360.0,0,1,1
15509.0,Mollydooker Maitre D Cab Svg,750mL,2.0,90047.0,5,60.0,24.0,11.0,118.0,285.89,96.36,17.23,25.99,60.0,33.705271258176225,0.18333333333333332,130.9090909090909,0,0,1
15510.0,Mollydooker Violinist Verdel,750mL,2.0,90047.0,2,8.0,0.0,2.0,0.0,43.98,15.599999999999998,14.19,21.99,60.0,35.470668485675304,0.03333333333333333,0.0,1,0,1
